time,open,high,low,close,Volume
1578268800,7351.62,8464.4025,7344.7775,8178.0025,
1578873600,8180.7775,9182.9275,8040.215,8700.1475,
1579478400,8700.5775,8791.005,8219.2875,8590.48,
1580083200,8596.5925,9567.7575,8557.0475,9324.0225,
1580688000,9320.7925,10176.2575,9077.9875,10167.7075,
1581292800,10166.69,10510.0525,9617.6525,9922.8975,
1581897600,9921.6375,10305.11,9307.4275,9968.39,
1582502400,9970.12,10026.2475,8406.2525,8527.415,
1583107200,8521.375,9217.95,8000.86,8036.475,
1583712000,8037.4375,8186.585,3883.7525,5343.135,
1584316800,5346.805,6953.765,4427.6875,5824.085,
1584921600,5817.7525,6983.76,5691.84,5876.4525,
1585526400,5878.2075,7265.46,5854.3525,6777.015,
1586131200,6777.865,7469.58,6751.2875,6906.54,
1586736000,6906.2925,7304.32,6469.8825,7130.2775,
1587340800,7128.9325,7774.8625,6755.955,7703.1325,
1587945600,7706.215,9478.3525,7636.03,8908.385,
1588550400,8913.4975,10078.295,8086.295,8726.06,
1589155200,8730.695,9946.5675,8189,9670.7075,
1589760000,9681.9,9956.7475,8673.675,8716.09,
1590364800,8712.855,9752.0975,8636.7325,9448.95,
1590969600,9446.96,10413.065,9273.88,9752.5925,
1591574400,9756.0075,10010.1675,9065.3425,9329.6975,
1592179200,9330.565,9591.59,8900.6275,9285.9675,
1592784000,9287.1825,9789.2375,8820.86,9116.235,
1593388800,9116.4575,9298.875,8909.995,9078.89,
1593993600,9078.75,9476.5325,9063.5525,9302.385,
1594598400,9303.9125,9351.015,9022.425,9213.99,
1595203200,9215.165,10179.4275,9135.1375,9942.845,
1595808000,9941.6225,12121.61,9937.0775,11066.14,
1596412800,11071.575,11920.0825,10895.7775,11687.8175,
1597017600,11688.64,12087.03,11128.8775,11918.0375,
1597622400,11920.0225,12478.8375,11368.5,11650.9875,
1598227200,11653.5025,11825.82,11113.87,11713.08,
1598832000,11714.0825,12067.3025,9849.325,10258.09,
1599436800,10258.355,10579.535,9836.43,10335.125,
1600041600,10336.025,11180.7775,10252.8975,10921.11,
1600646400,10920.915,10992.5425,10137.0775,10777.975,
1601251200,10779.07,10952.065,10379.44,10673.18,
